date,open,high,low,close
2025-01-09,241.57,241.76,238.08,239.12
2025-01-10,241.2,241.88,237.95,239.0
2025-01-13,238.69,240.04,236.3,239.55
2025-01-14,239.67,245.07,238.51,244.33
2025-01-15,245.19,251.38,244.58,249.17
2025-01-16,249.24,252.3,248.5,251.32
2025-01-17,251.14,252.36,246.05,249.6
2025-01-20,251.26,251.81,245.93,245.99
2025-01-21,247.21,248.38,245.31,246.11
2025-01-22,246.11,246.23,241.08,241.88
2025-01-23,243.23,246.66,242.31,244.21
2025-01-24,243.17,248.62,241.94,246.84
2025-01-27,248.81,251.2,248.62,249.24
2025-02-05,250.46,250.77,244.64,245.25
2025-02-06,245.25,247.58,243.6,246.48
2025-02-07,245.86,247.7,245.01,246.48
2025-02-10,246.48,250.89,245.01,248.93
2025-02-11,249.85,251.63,249.17,251.26
2025-02-12,251.14,255.43,248.68,255.18
2025-02-13,255.37,257.21,253.47,255.74
2025-02-14,255.61,257.7,254.57,257.7
2025-02-17,257.45,257.45,253.59,255.8
2025-02-18,254.51,260.46,254.51,257.82
2025-02-19,257.51,258.43,256.04,257.39
2025-02-20,257.51,258.07,255.55,256.59
2025-02-21,257.27,257.45,252.73,253.83
2025-02-24,253.77,255.98,252.0,253.04
2025-02-25,252.3,254.08,250.83,251.57
2025-02-26,252.18,255.67,251.69,254.33
2025-02-27,255.06,259.97,253.1,259.84
2025-02-28,259.84,261.56,257.82,257.82
2025-03-03,258.25,261.31,257.21,257.82
2025-03-04,256.96,258.13,256.1,256.29
2025-03-05,257.27,263.09,255.98,262.97
2025-03-06,262.97,264.26,260.27,263.4
2025-03-07,263.03,268.55,262.72,267.14
2025-03-10,266.65,267.2,262.54,264.07
2025-03-11,262.23,267.57,261.87,266.77
2025-03-12,266.71,268.92,265.18,266.96
2025-03-13,267.32,272.11,266.71,268.79
2025-03-14,269.78,278.79,269.41,276.89
2025-03-17,277.87,278.97,275.78,276.15
2025-03-18,277.69,278.24,274.8,276.77
2025-03-19,277.62,282.65,276.52,282.16
2025-03-20,281.55,281.55,274.56,277.38
2025-03-21,276.64,277.99,272.96,274.07
2025-03-24,273.15,277.07,273.15,276.21
2025-03-25,275.91,278.97,275.6,276.46
2025-03-26,272.84,273.39,261.25,261.56
2025-03-27,262.11,268.18,262.05,265.24
2025-03-28,265.48,266.4,264.01,264.99
2025-03-31,264.93,268.43,261.25,265.42
2025-04-01,265.36,265.42,262.11,262.85
2025-04-02,262.85,264.56,261.68,261.99
2025-04-03,257.64,262.72,257.64,261.5
2025-04-07,251.01,257.51,241.51,250.34
2025-04-08,250.03,252.61,247.95,252.3
2025-04-09,248.93,251.5,247.09,248.07
2025-04-10,251.32,254.14,248.62,252.0
2025-04-11,252.06,255.61,250.22,254.51
2025-04-14,255.55,256.96,253.9,254.33
2025-04-15,254.39,259.29,254.14,258.13
2025-04-16,257.39,261.07,256.41,259.05
2025-04-17,258.25,259.72,256.59,258.25
2025-04-18,258.31,262.36,257.82,262.11
2025-04-21,261.56,264.14,259.23,259.23
2025-04-22,259.41,260.82,257.57,257.57
2025-04-23,259.35,259.35,256.1,257.45
2025-04-24,257.51,259.84,257.21,258.8
2025-04-25,259.29,260.89,257.76,258.0
2025-04-28,258.43,260.95,257.7,259.66
2025-04-29,259.66,261.5,257.51,257.51
2025-04-30,255.31,255.31,248.38,249.79
2025-05-06,250.77,253.9,248.38,253.65
2025-05-07,256.23,258.92,253.28,257.64
2025-05-08,257.57,266.22,257.51,262.42
2025-05-09,262.42,267.32,262.42,266.59
2025-05-12,266.4,272.23,264.32,268.55
2025-05-13,270.33,273.76,268.86,273.21
2025-05-14,273.15,277.75,271.74,274.74
2025-05-15,274.86,278.24,273.76,275.42
2025-05-16,274.37,275.78,269.96,271.43
2025-05-19,271.0,272.6,268.24,268.79
2025-05-20,269.96,273.52,268.98,269.16
2025-05-21,269.47,272.04,268.79,269.16
2025-05-22,269.16,273.21,268.24,272.9
2025-05-23,272.9,273.95,269.16,270.08
2025-05-26,269.1,270.82,267.51,268.55
2025-05-27,268.55,270.7,267.75,268.18
2025-05-28,268.43,270.08,267.32,267.81
2025-05-29,267.94,269.47,266.4,266.53
2025-05-30,267.02,269.04,265.79,266.28
2025-06-03,266.71,272.41,266.71,269.59
2025-06-04,270.08,271.43,269.16,270.14
2025-06-05,270.14,272.35,269.78,272.04
2025-06-06,272.53,274.13,271.62,272.66
2025-06-09,273.45,273.95,271.06,273.45
2025-06-10,273.27,276.21,272.53,273.88
2025-06-11,274.19,280.08,274.19,277.81
2025-06-12,278.36,279.89,276.52,277.32
2025-06-13,277.38,278.05,275.6,277.01
2025-06-16,276.4,280.87,275.6,280.69
2025-06-17,281.3,282.34,280.26,281.92
2025-06-18,281.55,282.47,279.89,281.12
2025-06-19,281.06,282.41,278.18,279.77
2025-06-20,280.38,283.14,279.28,281.98
2025-06-23,281.43,284.12,278.54,283.57
2025-06-24,283.94,288.17,283.14,286.64
2025-06-25,286.64,291.24,285.66,291.24
2025-06-26,291.17,293.57,288.48,293.57
2025-06-27,293.38,293.5,282.28,283.39
2025-06-30,282.84,283.82,280.63,281.73
2025-07-01,281.79,286.15,281.55,284.8
2025-07-02,286.33,289.15,284.8,287.56
2025-07-03,287.56,287.86,284.12,285.78
2025-07-04,285.72,291.24,284.49,288.6
2025-07-07,288.6,290.01,286.33,289.4
2025-07-08,289.89,292.28,288.78,291.97
2025-07-09,291.24,292.89,288.97,288.97
2025-07-10,288.78,297.67,288.78,295.77
2025-07-11,296.03,297.44,291.81,291.93
2025-07-14,292.0,294.81,290.66,291.49
2025-07-15,292.77,293.73,286.56,289.25
2025-07-16,289.5,291.29,287.07,288.54
2025-07-17,288.48,289.95,287.27,287.84
2025-07-18,288.16,288.86,286.18,288.16
2025-07-21,288.16,289.31,286.75,286.88
2025-07-22,286.88,287.71,282.79,287.46
2025-07-23,287.65,292.32,287.58,288.61
2025-07-24,289.18,290.14,286.56,287.07
2025-07-25,286.82,288.93,286.24,286.75
2025-07-28,286.56,288.86,284.07,284.26
2025-07-29,284.26,286.56,282.34,282.34
2025-07-30,282.53,286.24,281.0,284.13
2025-07-31,284.0,285.03,280.48,284.51
2025-08-01,284.64,287.65,283.68,284.13
2025-08-04,283.43,287.65,283.43,287.2
2025-08-05,286.43,290.4,285.54,289.44
2025-08-06,289.7,292.51,288.54,288.61
2025-08-07,288.61,291.68,287.58,288.8
2025-08-08,289.12,289.63,284.83,284.83
2025-08-11,284.83,285.47,282.08,282.08
2025-08-12,282.28,284.51,281.44,281.44
2025-08-13,282.34,283.04,278.18,278.5
2025-08-14,278.57,281.06,278.25,280.04
2025-08-15,279.27,279.78,276.97,276.97
2025-08-18,275.69,279.33,274.34,278.31
2025-08-19,277.93,279.53,276.9,277.61
2025-08-20,276.97,279.08,276.01,277.93
2025-08-21,278.25,278.82,276.52,278.05
2025-08-22,278.05,278.12,275.3,276.71
2025-08-25,277.09,280.61,275.75,280.61
2025-08-26,280.74,281.57,277.73,278.37
2025-08-27,278.25,279.27,275.05,275.05
2025-08-28,275.18,276.97,272.49,274.92
2025-08-29,274.92,281.38,274.34,274.34
2025-09-01,272.62,272.75,267.88,268.52
2025-09-02,267.76,278.25,267.76,277.86
2025-09-03,277.86,278.69,273.13,274.41
2025-09-04,273.83,277.09,269.55,275.37
2025-09-05,275.05,275.18,272.04,273.51
2025-09-08,273.13,275.69,271.02,271.4
2025-09-09,271.34,274.28,271.21,273.96
2025-09-10,273.77,276.01,272.23,275.05
2025-09-11,275.88,277.16,273.64,276.97
2025-09-12,277.48,278.05,271.34,272.11
2025-09-15,271.72,273.7,269.36,270.06
2025-09-16,270.7,271.4,266.48,267.05
2025-09-17,267.12,269.87,266.73,267.12
2025-09-18,267.24,267.63,260.98,261.17
2025-09-19,260.98,265.65,259.38,262.25
2025-09-22,263.21,264.62,260.98,261.74
2025-09-23,262.13,267.05,259.89,265.77
2025-09-24,265.45,267.95,264.11,264.3
2025-09-25,264.3,264.56,261.04,261.1
2025-09-26,261.04,262.25,257.78,260.98
2025-09-29,260.78,264.11,258.16,260.21
2025-09-30,260.02,260.91,258.48,258.48
2025-10-09,257.2,258.67,254.71,257.97
2025-10-10,257.78,260.02,256.69,257.01
2025-10-13,254.32,257.78,253.94,256.56
2025-10-14,256.43,265.39,254.77,263.92
2025-10-15,263.85,265.9,262.32,265.45
2025-10-16,265.45,268.59,263.09,268.2
2025-10-17,267.88,270.06,264.69,266.03
2025-10-20,266.16,267.31,262.89,264.94
2025-10-21,265.39,269.29,265.39,268.52
2025-10-22,268.52,269.93,266.92,268.33
2025-10-23,268.33,271.79,267.24,270.19
2025-10-24,270.89,271.53,267.69,268.33
2025-10-27,268.01,268.46,264.94,266.03
2025-10-28,266.22,266.86,263.73,266.09
2025-10-29,265.65,265.65,260.27,260.78
2025-10-30,260.98,264.56,260.53,263.53
2025-10-31,263.92,264.17,261.23,261.55
2025-11-03,263.15,268.46,262.64,267.31
2025-11-04,267.63,275.75,267.44,275.11
2025-11-05,275.69,278.05,273.45,273.77
2025-11-06,272.81,274.34,270.63,270.83
2025-11-07,271.21,273.26,270.44,271.91
2025-11-10,271.53,274.28,270.44,273.26
2025-11-11,273.06,275.3,271.98,274.79
2025-11-12,275.82,277.35,274.6,274.6
2025-11-13,274.86,276.97,273.38,276.39
2025-11-14,276.58,278.82,276.2,276.65
2025-11-17,275.69,276.33,271.85,272.81
2025-11-18,272.23,274.47,271.47,274.28
2025-11-19,274.28,278.25,273.77,276.46
2025-11-20,276.46,280.1,275.37,276.52
2025-11-21,276.58,278.57,273.51,275.05
2025-11-24,275.69,276.39,271.91,272.68
2025-11-25,272.87,276.97,271.47,276.65
2025-11-26,277.22,279.08,274.86,276.65
2025-11-27,276.2,277.54,272.49,276.26
2025-11-28,275.69,275.82,273.9,274.73
2025-12-01,275.56,278.05,274.6,277.86
2025-12-02,277.86,279.21,276.46,277.48
2025-12-03,276.77,278.76,275.05,275.11
2025-12-04,275.37,277.73,275.11,276.46
2025-12-05,276.65,278.57,274.47,277.93
2025-12-08,277.86,279.14,275.5,276.2
2025-12-09,276.2,276.97,273.96,275.3
2025-12-10,275.56,275.56,265.77,266.73
2025-12-11,267.76,268.97,264.88,266.6
2025-12-12,267.05,267.56,265.33,266.99
2025-12-15,266.99,270.44,266.28,267.37
2025-12-16,267.24,269.48,265.01,266.73
2025-12-17,266.09,267.69,263.73,265.58
2025-12-18,265.71,271.34,264.81,271.02
2025-12-19,271.02,271.72,268.08,268.59
2025-12-22,269.16,269.48,266.8,267.18
2025-12-23,266.99,268.91,266.48,268.08
2025-12-24,268.2,268.59,265.77,267.56
2025-12-25,268.2,269.16,266.73,267.24
2025-12-26,267.31,267.88,266.22,266.73
2025-12-29,266.48,268.2,264.94,267.82
2025-12-30,268.01,271.72,267.24,270.44
2025-12-31,270.19,270.76,268.14,269.29
